"","x"
"202",0.375
"203",0.3875
"204",0.4
"205",0.4
"206",0.4
"207",0.4
"208",0.4
"209",0.4
"210",0.4
"211",0.4
"212",0.4
"213",0.4
"214",0.4
"215",0.4
"216",0.4
"217",0.4
"218",0.4
"219",0.4
"220",0.4
"221",0.4
"222",0.4
"223",0.4
"224",0.4
"225",0.4
"226",0.4
"227",0.4
"228",0.4
"229",0.4
"230",0.4
"231",0.4
"232",0.4
"233",0.4
"234",0.4
"235",0.4
"236",0.4
"237",0.4
"238",0.4
"239",0.4
"240",0.4
"241",0.4
"242",0.4
"243",0.4
"244",0.4
"245",0.4
"246",0.4
"247",0.4
"248",0.4
"249",0.4
"250",0.4
"251",0.4
"252",0.4
"253",0.4
"254",0.4
"255",0.4
"256",0.4
"257",0.4
"258",0.4
"259",0.4
"260",0.4
"261",0.4
"262",0.4
"263",0.4
"264",0.4
"265",0.4
"266",0.4
"267",0.4
"268",0.4
"269",0.4
"270",0.4
"271",0.4
"272",0.4
"273",0.4
"274",0.4
"275",0.4
"276",0.4
"277",0.4
"278",0.4
"279",0.4
"280",0.4
"281",0.4
"282",0.4
"283",0.4
"284",0.4
"285",0.4
"286",0.4
"287",0.4
"288",0.4
"289",0.4
"290",0.4
"291",0.4
"292",0.4
"293",0.4
"294",0.4
"295",0.4
"296",0.4
"297",0.4
"298",0.4
"299",0.4
"300",0.4
"301",0.4
"302",0.4
"303",0.4
"304",0.4
"305",0.4
"306",0.4
"307",0.4
"308",0.4
"309",0.4
"310",0.4
"311",0.4
"312",0.4
"313",0.4
"314",0.4
"315",0.4
"316",0.4
"317",0.4
"318",0.4
"319",0.4
"320",0.4
"321",0.4
"322",0.4
"323",0.4
"324",0.4
"325",0.4
"326",0.4
"327",0.4
"328",0.4
"329",0.4
"330",0.4
"331",0.4
"332",0.4
"333",0.4
"334",0.4
"335",0.4
"336",0.4
"337",0.4
"338",0.4
"339",0.4
"340",0.4
"341",0.4
"342",0.4
"343",0.4
"344",0.4
"345",0.4
"346",0.4
"347",0.4
"348",0.4
"349",0.4
"350",0.4
"351",0.4
"352",0.4
"353",0.4
"354",0.4
"355",0.4
"356",0.4
"357",0.4
"358",0.4
"359",0.4
"360",0.4
"361",0.4
"362",0.4
"363",0.4
"364",0.4
"365",0.4
"366",0.4
"367",0.4
"368",0.4
"369",0.4
"370",0.4
"371",0.4
"372",0.4
"373",0.4
"374",0.4
"375",0.4
"376",0.4
"377",0.4
"378",0.4
"379",0.4
"380",0.4
"381",0.4
"382",0.4
"383",0.4
"384",0.4
"385",0.4
"386",0.4
"387",0.4
"388",0.4
"389",0.4
"390",0.4
"391",0.4
"392",0.4
"393",0.4
"394",0.4
"395",0.4
"396",0.4
"397",0.4125
"398",0.425
"399",0.45
"400",0.5
"401",0.55
"402",0.575
"403",0.5875
"404",0.6
"405",0.6
"406",0.6
"407",0.6
"408",0.6
"409",0.6
"410",0.6
"411",0.6
"412",0.6
"413",0.6
"414",0.6
"415",0.6
"416",0.6
"417",0.6
"418",0.6
"419",0.6
"420",0.6
"421",0.6
"422",0.6
"423",0.6
"424",0.6
"425",0.6
"426",0.6
"427",0.6
"428",0.6
"429",0.6
"430",0.6
"431",0.6
"432",0.6
"433",0.6
"434",0.6
"435",0.6
"436",0.6
"437",0.6
"438",0.6
"439",0.6
"440",0.6
"441",0.6
"442",0.6
"443",0.6
"444",0.6
"445",0.6
"446",0.6
"447",0.6
"448",0.6
"449",0.6
"450",0.6
"451",0.6
"452",0.6
"453",0.6
"454",0.6
"455",0.6
"456",0.6
"457",0.6
"458",0.6
"459",0.6
"460",0.6
"461",0.6
"462",0.6
"463",0.6
"464",0.6
"465",0.6
"466",0.6
"467",0.6
"468",0.6
"469",0.6
"470",0.6
"471",0.6
"472",0.6
"473",0.6
"474",0.6
"475",0.6
"476",0.6
"477",0.6
"478",0.6
"479",0.6
"480",0.6
"481",0.6
"482",0.6
"483",0.6
"484",0.6
"485",0.6
"486",0.6
"487",0.6
"488",0.6
"489",0.6
"490",0.6
"491",0.6
"492",0.6
"493",0.6
"494",0.6
"495",0.6
"496",0.6
"497",0.6
"498",0.6
"499",0.6
"500",0.6
"501",0.6
"502",0.6
"503",0.6
"504",0.6
"505",0.6
"506",0.6
"507",0.6
"508",0.6
"509",0.6
"510",0.6
"511",0.6
"512",0.6
"513",0.6
"514",0.6
"515",0.6
"516",0.6
"517",0.6
"518",0.6
"519",0.6
"520",0.6
"521",0.6
"522",0.6
"523",0.6
"524",0.6
"525",0.6
"526",0.6
"527",0.6
"528",0.6
"529",0.6
"530",0.6
"531",0.6
"532",0.6
"533",0.6
"534",0.6
"535",0.6
"536",0.6
"537",0.6
"538",0.6
"539",0.6
"540",0.6
"541",0.6
"542",0.6
"543",0.6
"544",0.6
"545",0.6
"546",0.6
"547",0.6
"548",0.6
"549",0.6
"550",0.6
"551",0.6
"552",0.6
"553",0.6
"554",0.6
"555",0.6
"556",0.6
"557",0.6
"558",0.6
"559",0.6
"560",0.6
"561",0.6
"562",0.6
"563",0.6
"564",0.6
"565",0.6
"566",0.6
"567",0.6
"568",0.6
"569",0.6
"570",0.6
"571",0.6
"572",0.6
"573",0.6
"574",0.6
"575",0.6
"576",0.6
"577",0.6
"578",0.6
"579",0.6
"580",0.6
"581",0.6
"582",0.6
"583",0.6
"584",0.6
"585",0.6
"586",0.6
"587",0.6
"588",0.6
"589",0.6
"590",0.6
"591",0.6
"592",0.6
"593",0.6
"594",0.6
"595",0.6
"596",0.6
"597",0.6125
"598",0.625
"599",0.65
"600",0.7
"601",0.75
"602",0.775
"603",0.7875
"604",0.8
"605",0.8
"606",0.8
"607",0.8
"608",0.8
"609",0.8
"610",0.8
"611",0.8
"612",0.8
"613",0.8
"614",0.8
"615",0.8
"616",0.8
"617",0.8
"618",0.8
"619",0.8
"620",0.8
"621",0.8
"622",0.8
"623",0.8
"624",0.8
"625",0.8
"626",0.8
"627",0.8
"628",0.8
"629",0.8
"630",0.8
"631",0.8
"632",0.8
"633",0.8
"634",0.8
"635",0.8
"636",0.8
"637",0.8
"638",0.8
"639",0.8
"640",0.8
"641",0.8
"642",0.8
"643",0.8
"644",0.8
"645",0.8
"646",0.8
"647",0.8
"648",0.8
"649",0.8
"650",0.8
"651",0.8
"652",0.8
"653",0.8
"654",0.8
"655",0.8
"656",0.8
"657",0.8
"658",0.8
"659",0.8
"660",0.8
"661",0.8
"662",0.8
"663",0.8
"664",0.8
"665",0.8
"666",0.8
"667",0.8
"668",0.8
"669",0.8
"670",0.8
"671",0.8
"672",0.8
"673",0.8
"674",0.8
"675",0.8
"676",0.8
"677",0.8
"678",0.8
"679",0.8
"680",0.8
"681",0.8
"682",0.8
"683",0.8
"684",0.8
"685",0.8
"686",0.8
"687",0.8
"688",0.8
"689",0.8
"690",0.8
"691",0.8
"692",0.8
"693",0.8
"694",0.8
"695",0.8
"696",0.8
"697",0.8
"698",0.8
"699",0.8
"700",0.8
"701",0.8
"702",0.8
"703",0.8
"704",0.8
"705",0.8
"706",0.8
"707",0.8
"708",0.8
"709",0.8
"710",0.8
"711",0.8
"712",0.8
"713",0.8
"714",0.8
"715",0.8
"716",0.8
"717",0.8
"718",0.8
"719",0.8
"720",0.8
"721",0.8
"722",0.8
"723",0.8
"724",0.8
"725",0.8
"726",0.8
"727",0.8
"728",0.8
"729",0.8
"730",0.8
"731",0.8
"732",0.8
"733",0.8
"734",0.8
"735",0.8
"736",0.8
"737",0.8
"738",0.8
"739",0.8
"740",0.8
"741",0.8
"742",0.8
"743",0.8
"744",0.8
"745",0.8
"746",0.8
"747",0.8
"748",0.8
"749",0.8
"750",0.8
"751",0.8
"752",0.8
"753",0.8
"754",0.8
"755",0.8
"756",0.8
"757",0.8
"758",0.8
"759",0.8
"760",0.8
"761",0.8
"762",0.8
"763",0.8
"764",0.8
"765",0.8
"766",0.8
"767",0.8
"768",0.8
"769",0.8
"770",0.8
"771",0.8
"772",0.8
"773",0.8
"774",0.8
"775",0.8
"776",0.8
"777",0.8
"778",0.8
"779",0.8
"780",0.8
"781",0.8
"782",0.8
"783",0.8
"784",0.8
"785",0.8
"786",0.8
"787",0.8
"788",0.8
"789",0.8
"790",0.8
"791",0.8
"792",0.8
"793",0.8
"794",0.8
"795",0.8
"796",0.8
"797",0.8125
"798",0.825
"799",0.85
"800",0.9
"801",0.95
"802",0.975
"803",0.9875
"804",1
"805",1
"806",1
"807",1
"808",1
"809",1
"810",1
"811",1
"812",1
"813",1
"814",1
"815",1
"816",1
"817",1
"818",1
"819",1
"820",1
"821",1
"822",1
"823",1
"824",1
"825",1
"826",1
"827",1
"828",1
"829",1
"830",1
"831",1
"832",1
"833",1
"834",1
"835",1
"836",1
"837",1
"838",1
"839",1
"840",1
"841",1
"842",1
"843",1
"844",1
"845",1
"846",1
"847",1
"848",1
"849",1
"850",1
"851",1
"852",1
"853",1
"854",1
"855",1
"856",1
"857",1
"858",1
"859",1
"860",1
"861",1
"862",1
"863",1
"864",1
"865",1
"866",1
"867",1
"868",1
"869",1
"870",1
"871",1
"872",1
"873",1
"874",1
"875",1
"876",1
"877",1
"878",1
"879",1
"880",1
"881",1
"882",1
"883",1
"884",1
"885",1
"886",1
"887",1
"888",1
"889",1
"890",1
"891",1
"892",1
"893",1
"894",1
"895",1
"896",1
"897",1
"898",1
"899",1
"900",1
"901",1
"902",1
"903",1
"904",1
"905",1
"906",1
"907",1
"908",1
"909",1
"910",1
"911",1
"912",1
"913",1
"914",1
"915",1
"916",1
"917",1
"918",1
"919",1
"920",1
"921",1
"922",1
"923",1
"924",1
"925",1
"926",1
"927",1
"928",1
"929",1
"930",1
"931",1
"932",1
"933",1
"934",1
"935",1
"936",1
"937",1
"938",1
"939",1
"940",1
"941",1
"942",1
"943",1
"944",1
"945",1
"946",1
"947",1
"948",1
"949",1
"950",1
"951",1
"952",1
"953",1
"954",1
"955",1
"956",1
"957",1
"958",1
"959",1
"960",1
"961",1
"962",1
"963",1
"964",1
"965",1
"966",1
"967",1
"968",1
"969",1
"970",1
"971",1
"972",1
"973",1
"974",1
"975",1
"976",1
"977",1
"978",1
"979",1
"980",1
"981",1
"982",1
"983",1
"984",1
"985",1
"986",1
"987",1
"988",1
"989",1
"990",1
"991",1
"992",1
"993",1
"994",1
"995",1
"996",1
"997",1
"998",1
"999",1
"1000",1
