"","x"
"566",0.6
"567",0.6
"568",0.6
"569",0.6
"570",0.6
"571",0.6
"572",0.6
"573",0.6
"574",0.6
"575",0.6
"576",0.6
"577",0.6
"578",0.6
"579",0.6
"580",0.6
"581",0.6
"582",0.6
"583",0.6
"584",0.6
"585",0.6
"586",0.6
"587",0.6
"588",0.6
"589",0.6
"590",0.6
"591",0.6
"592",0.6
"593",0.6
"594",0.6
"595",0.6
"596",0.6
"597",0.6
"598",0.6
"599",0.625
"600",0.65
"601",0.675
"602",0.7
"603",0.7
"604",0.7
"605",0.7
"606",0.7
"607",0.7
"608",0.7
"609",0.7
"610",0.7
"611",0.7
"612",0.7
"613",0.7
"614",0.7
"615",0.7
"616",0.7
"617",0.7
"618",0.7
"619",0.7
"620",0.7
"621",0.7
"622",0.7
"623",0.7
"624",0.7
"625",0.7
"626",0.7
"627",0.7
"628",0.7
"629",0.7
"630",0.7
"631",0.7
"632",0.7
"633",0.7
"634",0.7
"635",0.7
"636",0.7
"637",0.7
"638",0.7
"639",0.7
"640",0.7
"641",0.7
"642",0.7
"643",0.7
"644",0.7
"645",0.7
"646",0.7
"647",0.7
"648",0.7
"649",0.7
"650",0.7
"651",0.7
"652",0.7
"653",0.7
"654",0.7
"655",0.7
"656",0.7
"657",0.7
"658",0.7
"659",0.7
"660",0.7
"661",0.7
"662",0.7
"663",0.7
"664",0.7
"665",0.7
"666",0.7
"667",0.7
"668",0.7
"669",0.7
"670",0.7
"671",0.7
"672",0.7
"673",0.7
"674",0.7
"675",0.7
"676",0.7
"677",0.7
"678",0.7
"679",0.7
"680",0.7
"681",0.7
"682",0.7
"683",0.7
"684",0.7
"685",0.7
"686",0.7
"687",0.7
"688",0.7
"689",0.7
"690",0.7
"691",0.7
"692",0.7
"693",0.7
"694",0.7
"695",0.7
"696",0.7
"697",0.7
"698",0.7
"699",0.725
"700",0.75
"701",0.775
"702",0.8
"703",0.8
"704",0.8
"705",0.8
"706",0.8
"707",0.8
"708",0.8
"709",0.8
"710",0.8
"711",0.8
"712",0.8
"713",0.8
"714",0.8
"715",0.8
"716",0.8
"717",0.8
"718",0.8
"719",0.8
"720",0.8
"721",0.8
"722",0.8
"723",0.8
"724",0.8
"725",0.8
"726",0.8
"727",0.8
"728",0.8
"729",0.8
"730",0.8
"731",0.8
"732",0.8
"733",0.8
"734",0.8
"735",0.8
"736",0.8
"737",0.8
"738",0.8
"739",0.8
"740",0.8
"741",0.8
"742",0.8
"743",0.8
"744",0.8
"745",0.8
"746",0.8
"747",0.8
"748",0.8
"749",0.8
"750",0.8
"751",0.8
"752",0.8
"753",0.8
"754",0.8
"755",0.8
"756",0.8
"757",0.8
"758",0.8
"759",0.8
"760",0.8
"761",0.8
"762",0.8
"763",0.8
"764",0.8
"765",0.8
"766",0.8
"767",0.8
"768",0.8
"769",0.8
"770",0.8
"771",0.8
"772",0.8
"773",0.8
"774",0.8
"775",0.8
"776",0.8
"777",0.8
"778",0.8
"779",0.8
"780",0.8
"781",0.8
"782",0.8
"783",0.8
"784",0.8
"785",0.8
"786",0.8
"787",0.8
"788",0.8
"789",0.8
"790",0.8
"791",0.8
"792",0.8
"793",0.8
"794",0.8
"795",0.8
"796",0.8
"797",0.8
"798",0.8
"799",0.825
"800",0.85
"801",0.875
"802",0.9
"803",0.9
"804",0.9
"805",0.9
"806",0.9
"807",0.9
"808",0.9
"809",0.9
"810",0.9
"811",0.9
"812",0.9
"813",0.9
"814",0.9
"815",0.9
"816",0.9
"817",0.9
"818",0.9
"819",0.9
"820",0.9
"821",0.9
"822",0.9
"823",0.9
"824",0.9
"825",0.9
"826",0.9
"827",0.9
"828",0.9
"829",0.9
"830",0.9
"831",0.9
"832",0.9
"833",0.9
"834",0.9
"835",0.9
"836",0.9
"837",0.9
"838",0.9
"839",0.9
"840",0.9
"841",0.9
"842",0.9
"843",0.9
"844",0.9
"845",0.9
"846",0.9
"847",0.9
"848",0.9
"849",0.9
"850",0.9
"851",0.9
"852",0.9
"853",0.9
"854",0.9
"855",0.9
"856",0.9
"857",0.9
"858",0.9
"859",0.9
"860",0.9
"861",0.9
"862",0.9
"863",0.9
"864",0.9
"865",0.9
"866",0.9
"867",0.9
"868",0.9
"869",0.9
"870",0.9
"871",0.9
"872",0.9
"873",0.9
"874",0.9
"875",0.9
"876",0.9
"877",0.9
"878",0.9
"879",0.9
"880",0.9
"881",0.9
"882",0.9
"883",0.9
"884",0.9
"885",0.9
"886",0.9
"887",0.9
"888",0.9
"889",0.9
"890",0.9
"891",0.9
"892",0.9
"893",0.9
"894",0.9
"895",0.9
"896",0.9
"897",0.9
"898",0.9
"899",0.925
"900",0.95
"901",0.975
"902",1
"903",1
"904",1
"905",1
"906",1
"907",1
"908",1
"909",1
"910",1
"911",1
"912",1
"913",1
"914",1
"915",1
"916",1
"917",1
"918",1
"919",1
"920",1
"921",1
"922",1
"923",1
"924",1
"925",1
"926",1
"927",1
"928",1
"929",1
"930",1
"931",1
"932",1
"933",1
"934",1
"935",1
"936",1
"937",1
"938",1
"939",1
"940",1
"941",1
"942",1
"943",1
"944",1
"945",1
"946",1
"947",1
"948",1
"949",1
"950",1
"951",1
"952",1
"953",1
"954",1
"955",1
"956",1
"957",1
"958",1
"959",1
"960",1
"961",1
"962",1
"963",1
"964",1
"965",1
"966",1
"967",1
"968",1
"969",1
"970",1
"971",1
"972",1
"973",1
"974",1
"975",1
"976",1
"977",1
"978",1
"979",1
"980",1
"981",1
"982",1
"983",1
"984",1
"985",1
"986",1
"987",1
"988",1
"989",1
"990",1
"991",1
"992",1
"993",1
"994",1
"995",1
"996",1
"997",1
"998",1
"999",1
"1000",1
